timestamp,value,classification,date,total_size_tokens,total_size_usd,average_execution_price,buy_count,sell_count
1664170200,21,Extreme Fear,2022-09-26,,,,,
1664256600,20,Extreme Fear,2022-09-27,,,,,
1664343000,20,Extreme Fear,2022-09-28,,,,,
1664429400,22,Extreme Fear,2022-09-29,,,,,
1664515800,21,Extreme Fear,2022-09-30,,,,,
1664602200,20,Extreme Fear,2022-10-01,,,,,
1664688600,24,Extreme Fear,2022-10-02,,,,,
1664775000,24,Extreme Fear,2022-10-03,,,,,
1664861400,20,Extreme Fear,2022-10-04,,,,,
1664947800,25,Fear,2022-10-05,,,,,
1665034200,26,Fear,2022-10-06,,,,,
1665120600,23,Extreme Fear,2022-10-07,,,,,
1665207000,24,Extreme Fear,2022-10-08,,,,,
1665293400,22,Extreme Fear,2022-10-09,,,,,
1665379800,22,Extreme Fear,2022-10-10,,,,,
1665466200,24,Extreme Fear,2022-10-11,,,,,
1665552600,20,Extreme Fear,2022-10-12,,,,,
1665639000,20,Extreme Fear,2022-10-13,,,,,
1665725400,24,Extreme Fear,2022-10-14,,,,,
1665811800,24,Extreme Fear,2022-10-15,,,,,
1665898200,24,Extreme Fear,2022-10-16,,,,,
1665984600,20,Extreme Fear,2022-10-17,,,,,
1666071000,22,Extreme Fear,2022-10-18,,,,,
1666157400,23,Extreme Fear,2022-10-19,,,,,
1666243800,23,Extreme Fear,2022-10-20,,,,,
1666330200,23,Extreme Fear,2022-10-21,,,,,
1666416600,20,Extreme Fear,2022-10-22,,,,,
1666503000,23,Extreme Fear,2022-10-23,,,,,
1666589400,22,Extreme Fear,2022-10-24,,,,,
1666675800,20,Extreme Fear,2022-10-25,,,,,
1666762200,33,Fear,2022-10-26,,,,,
1666848600,32,Fear,2022-10-27,,,,,
1666935000,30,Fear,2022-10-28,,,,,
1667021400,34,Fear,2022-10-29,,,,,
1667107800,34,Fear,2022-10-30,,,,,
1667194200,31,Fear,2022-10-31,,,,,
1667280600,30,Fear,2022-11-01,,,,,
1667367000,30,Fear,2022-11-02,,,,,
1667453400,30,Fear,2022-11-03,,,,,
1667539800,30,Fear,2022-11-04,,,,,
1667626200,38,Fear,2022-11-05,,,,,
1667712600,40,Fear,2022-11-06,,,,,
1667799000,33,Fear,2022-11-07,,,,,
1667885400,31,Fear,2022-11-08,,,,,
1667971800,29,Fear,2022-11-09,,,,,
1668058200,22,Extreme Fear,2022-11-10,,,,,
1668144600,25,Fear,2022-11-11,,,,,
1668231000,21,Extreme Fear,2022-11-12,,,,,
1668317400,22,Extreme Fear,2022-11-13,,,,,
1668403800,24,Extreme Fear,2022-11-14,,,,,
1668490200,22,Extreme Fear,2022-11-15,,,,,
1668576600,23,Extreme Fear,2022-11-16,,,,,
1668663000,20,Extreme Fear,2022-11-17,,,,,
1668749400,23,Extreme Fear,2022-11-18,,,,,
1668835800,23,Extreme Fear,2022-11-19,,,,,
1668922200,24,Extreme Fear,2022-11-20,,,,,
1669008600,21,Extreme Fear,2022-11-21,,,,,
1669095000,22,Extreme Fear,2022-11-22,,,,,
1669181400,22,Extreme Fear,2022-11-23,,,,,
1669267800,20,Extreme Fear,2022-11-24,,,,,
1669354200,20,Extreme Fear,2022-11-25,,,,,
1669440600,22,Extreme Fear,2022-11-26,,,,,
1669527000,26,Fear,2022-11-27,,,,,
1669613400,28,Fear,2022-11-28,,,,,
1669699800,26,Fear,2022-11-29,,,,,
1669786200,29,Fear,2022-11-30,,,,,
1669872600,27,Fear,2022-12-01,,,,,
1669959000,27,Fear,2022-12-02,,,,,
1670045400,27,Fear,2022-12-03,,,,,
1670131800,26,Fear,2022-12-04,,,,,
1670218200,26,Fear,2022-12-05,,,,,
1670304600,25,Fear,2022-12-06,,,,,
1670391000,29,Fear,2022-12-07,,,,,
1670477400,25,Fear,2022-12-08,,,,,
1670563800,26,Fear,2022-12-09,,,,,
1670650200,27,Fear,2022-12-10,,,,,
1670736600,26,Fear,2022-12-11,,,,,
1670823000,27,Fear,2022-12-12,,,,,
1670909400,27,Fear,2022-12-13,,,,,
1670995800,30,Fear,2022-12-14,,,,,
1671082200,31,Fear,2022-12-15,,,,,
1671168600,29,Fear,2022-12-16,,,,,
1671255000,28,Fear,2022-12-17,,,,,
1671341400,26,Fear,2022-12-18,,,,,
1671427800,29,Fear,2022-12-19,,,,,
1671514200,29,Fear,2022-12-20,,,,,
1671600600,26,Fear,2022-12-21,,,,,
1671687000,28,Fear,2022-12-22,,,,,
1671773400,27,Fear,2022-12-23,,,,,
1671859800,29,Fear,2022-12-24,,,,,
1671946200,29,Fear,2022-12-25,,,,,
1672032600,28,Fear,2022-12-26,,,,,
1672119000,27,Fear,2022-12-27,,,,,
1672205400,28,Fear,2022-12-28,,,,,
1672291800,28,Fear,2022-12-29,,,,,
1672378200,28,Fear,2022-12-30,,,,,
1672464600,25,Fear,2022-12-31,,,,,
1672551000,26,Fear,2023-01-01,,,,,
1672637400,27,Fear,2023-01-02,,,,,
1672723800,26,Fear,2023-01-03,,,,,
1672810200,29,Fear,2023-01-04,,,,,
1672896600,29,Fear,2023-01-05,,,,,
1672983000,26,Fear,2023-01-06,,,,,
1673069400,25,Fear,2023-01-07,,,,,
1673155800,25,Fear,2023-01-08,,,,,
1673242200,25,Fear,2023-01-09,,,,,
1673328600,26,Fear,2023-01-10,,,,,
1673415000,26,Fear,2023-01-11,,,,,
1673501400,30,Fear,2023-01-12,,,,,
1673587800,31,Fear,2023-01-13,,,,,
1673674200,46,Neutral,2023-01-14,,,,,
1673760600,52,Neutral,2023-01-15,,,,,
1673847000,45,Neutral,2023-01-16,,,,,
1673933400,51,Neutral,2023-01-17,,,,,
1674019800,52,Neutral,2023-01-18,,,,,
1674106200,45,Neutral,2023-01-19,,,,,
1674192600,51,Neutral,2023-01-20,,,,,
1674279000,53,Neutral,2023-01-21,,,,,
1674365400,53,Neutral,2023-01-22,,,,,
1674451800,50,Neutral,2023-01-23,,,,,
1674538200,52,Neutral,2023-01-24,,,,,
1674624600,51,Neutral,2023-01-25,,,,,
1674711000,54,Neutral,2023-01-26,,,,,
1674797400,55,Greed,2023-01-27,,,,,
1674883800,52,Neutral,2023-01-28,,,,,
1674970200,55,Greed,2023-01-29,,,,,
1675056600,61,Greed,2023-01-30,,,,,
1675143000,51,Neutral,2023-01-31,,,,,
1675229400,56,Greed,2023-02-01,,,,,
1675315800,60,Greed,2023-02-02,,,,,
1675402200,60,Greed,2023-02-03,,,,,
1675488600,58,Greed,2023-02-04,,,,,
1675575000,58,Greed,2023-02-05,,,,,
1675661400,56,Greed,2023-02-06,,,,,
1675747800,54,Neutral,2023-02-07,,,,,
1675834200,58,Greed,2023-02-08,,,,,
1675920600,55,Greed,2023-02-09,,,,,
1676007000,48,Neutral,2023-02-10,,,,,
1676093400,49,Neutral,2023-02-11,,,,,
1676179800,50,Neutral,2023-02-12,,,,,
1676266200,48,Neutral,2023-02-13,,,,,
1676352600,50,Neutral,2023-02-14,,,,,
1676439000,53,Neutral,2023-02-15,,,,,
1676525400,62,Greed,2023-02-16,,,,,
1676611800,61,Greed,2023-02-17,,,,,
1676698200,60,Greed,2023-02-18,,,,,
1676784600,60,Greed,2023-02-19,,,,,
1676871000,58,Greed,2023-02-20,,,,,
1676957400,60,Greed,2023-02-21,,,,,
1677043800,59,Greed,2023-02-22,,,,,
1677130200,56,Greed,2023-02-23,,,,,
1677216600,53,Neutral,2023-02-24,,,,,
1677303000,52,Neutral,2023-02-25,,,,,
1677389400,51,Neutral,2023-02-26,,,,,
1677475800,50,Neutral,2023-02-27,,,,,
1677562200,53,Neutral,2023-02-28,,,,,
1677648600,50,Neutral,2023-03-01,,,,,
1677735000,51,Neutral,2023-03-02,,,,,
1677821400,50,Neutral,2023-03-03,,,,,
1677907800,50,Neutral,2023-03-04,,,,,
1677994200,47,Neutral,2023-03-05,,,,,
1678080600,48,Neutral,2023-03-06,,,,,
1678167000,49,Neutral,2023-03-07,,,,,
1678253400,50,Neutral,2023-03-08,,,,,
1678339800,44,Fear,2023-03-09,,,,,
1678426200,34,Fear,2023-03-10,,,,,
1678512600,33,Fear,2023-03-11,,,,,
1678599000,33,Fear,2023-03-12,,,,,
1678685400,49,Neutral,2023-03-13,,,,,
1678771800,56,Greed,2023-03-14,,,,,
1678858200,50,Neutral,2023-03-15,,,,,
1678944600,52,Neutral,2023-03-16,,,,,
1679031000,51,Neutral,2023-03-17,,,,,
1679117400,64,Greed,2023-03-18,,,,,
1679203800,63,Greed,2023-03-19,,,,,
1679290200,66,Greed,2023-03-20,,,,,
1679376600,68,Greed,2023-03-21,,,,,
1679463000,62,Greed,2023-03-22,,,,,
1679549400,57,Greed,2023-03-23,,,,,
1679635800,61,Greed,2023-03-24,,,,,
1679722200,64,Greed,2023-03-25,,,,,
1679808600,64,Greed,2023-03-26,,,,,
1679895000,64,Greed,2023-03-27,,,,,
1679981400,59,Greed,2023-03-28,,,,,
1680067800,57,Greed,2023-03-29,,,,,
1680154200,60,Greed,2023-03-30,,,,,
1680240600,63,Greed,2023-03-31,,,,,
1680327000,61,Greed,2023-04-01,,,,,
1680413400,63,Greed,2023-04-02,,,,,
1680499800,63,Greed,2023-04-03,,,,,
1680586200,62,Greed,2023-04-04,,,,,
1680672600,62,Greed,2023-04-05,,,,,
1680759000,63,Greed,2023-04-06,,,,,
1680845400,64,Greed,2023-04-07,,,,,
1680931800,61,Greed,2023-04-08,,,,,
1681018200,61,Greed,2023-04-09,,,,,
1681104600,62,Greed,2023-04-10,,,,,
1681191000,68,Greed,2023-04-11,,,,,
1681277400,65,Greed,2023-04-12,,,,,
1681363800,61,Greed,2023-04-13,,,,,
1681450200,68,Greed,2023-04-14,,,,,
1681536600,68,Greed,2023-04-15,,,,,
1681623000,68,Greed,2023-04-16,,,,,
1681709400,69,Greed,2023-04-17,,,,,
1681795800,58,Greed,2023-04-18,,,,,
1681882200,63,Greed,2023-04-19,,,,,
1681968600,52,Neutral,2023-04-20,,,,,
1682055000,50,Neutral,2023-04-21,,,,,
1682141400,53,Neutral,2023-04-22,,,,,
1682227800,56,Greed,2023-04-23,,,,,
1682314200,53,Neutral,2023-04-24,,,,,
1682400600,53,Neutral,2023-04-25,,,,,
1682487000,56,Greed,2023-04-26,,,,,
1682573400,59,Greed,2023-04-27,,,,,
1682659800,64,Greed,2023-04-28,,,,,
1682746200,64,Greed,2023-04-29,,,,,
1682832600,60,Greed,2023-04-30,,,,,
1682919000,63,Greed,2023-05-01,0.25129999999999997,477.0,1898.1333333333332,3.0,0.0
1683005400,55,Greed,2023-05-02,,,,,
1683091800,64,Greed,2023-05-03,,,,,
1683178200,64,Greed,2023-05-04,,,,,
1683264600,61,Greed,2023-05-05,,,,,
1683351000,60,Greed,2023-05-06,,,,,
1683437400,64,Greed,2023-05-07,,,,,
1683523800,60,Greed,2023-05-08,,,,,
1683610200,51,Neutral,2023-05-09,,,,,
1683696600,52,Neutral,2023-05-10,,,,,
1683783000,52,Neutral,2023-05-11,,,,,
1683869400,49,Neutral,2023-05-12,,,,,
1683955800,48,Neutral,2023-05-13,,,,,
1684042200,48,Neutral,2023-05-14,,,,,
1684128600,50,Neutral,2023-05-15,,,,,
1684215000,54,Neutral,2023-05-16,,,,,
1684301400,50,Neutral,2023-05-17,,,,,
1684387800,51,Neutral,2023-05-18,,,,,
1684474200,48,Neutral,2023-05-19,,,,,
1684560600,48,Neutral,2023-05-20,,,,,
1684647000,52,Neutral,2023-05-21,,,,,
1684733400,49,Neutral,2023-05-22,,,,,
1684819800,50,Neutral,2023-05-23,,,,,
1684906200,50,Neutral,2023-05-24,,,,,
1684992600,51,Neutral,2023-05-25,,,,,
1685079000,49,Neutral,2023-05-26,,,,,
1685165400,48,Neutral,2023-05-27,,,,,
1685251800,50,Neutral,2023-05-28,,,,,
1685338200,52,Neutral,2023-05-29,,,,,
1685424600,51,Neutral,2023-05-30,,,,,
1685511000,51,Neutral,2023-05-31,,,,,
1685597400,52,Neutral,2023-06-01,,,,,
1685683800,50,Neutral,2023-06-02,,,,,
1685770200,53,Neutral,2023-06-03,,,,,
1685856600,52,Neutral,2023-06-04,,,,,
1685943000,53,Neutral,2023-06-05,,,,,
1686029400,44,Fear,2023-06-06,,,,,
1686115800,53,Neutral,2023-06-07,,,,,
1686202200,50,Neutral,2023-06-08,,,,,
1686288600,50,Neutral,2023-06-09,,,,,
1686375000,49,Neutral,2023-06-10,,,,,
1686461400,47,Neutral,2023-06-11,,,,,
1686547800,47,Neutral,2023-06-12,,,,,
1686634200,45,Neutral,2023-06-13,,,,,
1686720600,46,Neutral,2023-06-14,,,,,
1686807000,41,Fear,2023-06-15,,,,,
1686893400,47,Neutral,2023-06-16,,,,,
1686979800,47,Neutral,2023-06-17,,,,,
1687066200,49,Neutral,2023-06-18,,,,,
1687152600,47,Neutral,2023-06-19,,,,,
1687239000,49,Neutral,2023-06-20,,,,,
1687325400,59,Greed,2023-06-21,,,,,
1687411800,65,Greed,2023-06-22,,,,,
1687498200,65,Greed,2023-06-23,,,,,
1687584600,62,Greed,2023-06-24,,,,,
1687671000,64,Greed,2023-06-25,,,,,
1687757400,55,Greed,2023-06-26,,,,,
1687843800,59,Greed,2023-06-27,,,,,
1687930200,62,Greed,2023-06-28,,,,,
1688016600,54,Neutral,2023-06-29,,,,,
1688103000,56,Greed,2023-06-30,,,,,
1688189400,59,Greed,2023-07-01,,,,,
1688275800,63,Greed,2023-07-02,,,,,
1688362200,62,Greed,2023-07-03,,,,,
1688448600,64,Greed,2023-07-04,,,,,
1688535000,61,Greed,2023-07-05,,,,,
1688621400,56,Greed,2023-07-06,,,,,
1688707800,55,Greed,2023-07-07,,,,,
1688794200,58,Greed,2023-07-08,,,,,
1688880600,55,Greed,2023-07-09,,,,,
1688967000,56,Greed,2023-07-10,,,,,
1689053400,57,Greed,2023-07-11,,,,,
1689139800,64,Greed,2023-07-12,,,,,
1689226200,57,Greed,2023-07-13,,,,,
1689312600,60,Greed,2023-07-14,,,,,
1689399000,56,Greed,2023-07-15,,,,,
1689485400,57,Greed,2023-07-16,,,,,
1689571800,54,Neutral,2023-07-17,,,,,
1689658200,56,Greed,2023-07-18,,,,,
1689744600,50,Neutral,2023-07-19,,,,,
1689831000,56,Greed,2023-07-20,,,,,
1689917400,50,Neutral,2023-07-21,,,,,
1690003800,52,Neutral,2023-07-22,,,,,
1690090200,54,Neutral,2023-07-23,,,,,
1690176600,55,Greed,2023-07-24,,,,,
1690263000,50,Neutral,2023-07-25,,,,,
1690349400,51,Neutral,2023-07-26,,,,,
1690435800,51,Neutral,2023-07-27,,,,,
1690522200,52,Neutral,2023-07-28,,,,,
1690608600,52,Neutral,2023-07-29,,,,,
1690695000,52,Neutral,2023-07-30,,,,,
1690781400,50,Neutral,2023-07-31,,,,,
1690867800,53,Neutral,2023-08-01,,,,,
1690954200,53,Neutral,2023-08-02,,,,,
1691040600,52,Neutral,2023-08-03,,,,,
1691127000,54,Neutral,2023-08-04,,,,,
1691213400,50,Neutral,2023-08-05,,,,,
1691299800,49,Neutral,2023-08-06,,,,,
1691386200,49,Neutral,2023-08-07,,,,,
1691472600,54,Neutral,2023-08-08,,,,,
1691559000,50,Neutral,2023-08-09,,,,,
1691645400,53,Neutral,2023-08-10,,,,,
1691731800,51,Neutral,2023-08-11,,,,,
1691818200,54,Neutral,2023-08-12,,,,,
1691904600,54,Neutral,2023-08-13,,,,,
1691991000,50,Neutral,2023-08-14,,,,,
1692077400,53,Neutral,2023-08-15,,,,,
1692163800,52,Neutral,2023-08-16,,,,,
1692250200,50,Neutral,2023-08-17,,,,,
1692336600,37,Fear,2023-08-18,,,,,
1692423000,39,Fear,2023-08-19,,,,,
1692509400,37,Fear,2023-08-20,,,,,
1692595800,38,Fear,2023-08-21,,,,,
1692682200,37,Fear,2023-08-22,,,,,
1692768600,37,Fear,2023-08-23,,,,,
1692855000,41,Fear,2023-08-24,,,,,
1692941400,39,Fear,2023-08-25,,,,,
1693027800,38,Fear,2023-08-26,,,,,
1693114200,38,Fear,2023-08-27,,,,,
1693200600,39,Fear,2023-08-28,,,,,
1693287000,39,Fear,2023-08-29,,,,,
1693373400,49,Neutral,2023-08-30,,,,,
1693459800,52,Neutral,2023-08-31,,,,,
1693546200,40,Fear,2023-09-01,,,,,
1693632600,39,Fear,2023-09-02,,,,,
1693719000,40,Fear,2023-09-03,,,,,
1693805400,40,Fear,2023-09-04,,,,,
1693891800,40,Fear,2023-09-05,,,,,
1693978200,42,Fear,2023-09-06,,,,,
1694064600,41,Fear,2023-09-07,,,,,
1694151000,46,Neutral,2023-09-08,,,,,
1694237400,41,Fear,2023-09-09,,,,,
1694323800,40,Fear,2023-09-10,,,,,
1694410200,40,Fear,2023-09-11,,,,,
1694496600,30,Fear,2023-09-12,,,,,
1694583000,41,Fear,2023-09-13,,,,,
1694669400,45,Neutral,2023-09-14,,,,,
1694755800,45,Neutral,2023-09-15,,,,,
1694842200,43,Fear,2023-09-16,,,,,
1694928600,46,Neutral,2023-09-17,,,,,
1695015000,46,Neutral,2023-09-18,,,,,
1695101400,46,Neutral,2023-09-19,,,,,
1695187800,47,Neutral,2023-09-20,,,,,
1695274200,47,Neutral,2023-09-21,,,,,
1695360600,43,Fear,2023-09-22,,,,,
1695447000,47,Neutral,2023-09-23,,,,,
1695533400,44,Fear,2023-09-24,,,,,
1695619800,47,Neutral,2023-09-25,,,,,
1695706200,46,Neutral,2023-09-26,,,,,
1695792600,44,Fear,2023-09-27,,,,,
1695879000,46,Neutral,2023-09-28,,,,,
1695965400,48,Neutral,2023-09-29,,,,,
1696051800,47,Neutral,2023-09-30,,,,,
1696138200,48,Neutral,2023-10-01,,,,,
1696224600,50,Neutral,2023-10-02,,,,,
1696311000,50,Neutral,2023-10-03,,,,,
1696397400,49,Neutral,2023-10-04,,,,,
1696483800,48,Neutral,2023-10-05,,,,,
1696570200,50,Neutral,2023-10-06,,,,,
1696656600,49,Neutral,2023-10-07,,,,,
1696743000,50,Neutral,2023-10-08,,,,,
1696829400,50,Neutral,2023-10-09,,,,,
1696915800,50,Neutral,2023-10-10,,,,,
1697002200,47,Neutral,2023-10-11,,,,,
1697088600,45,Neutral,2023-10-12,,,,,
1697175000,44,Fear,2023-10-13,,,,,
1697261400,47,Neutral,2023-10-14,,,,,
1697347800,45,Neutral,2023-10-15,,,,,
1697434200,47,Neutral,2023-10-16,,,,,
1697520600,52,Neutral,2023-10-17,,,,,
1697607000,50,Neutral,2023-10-18,,,,,
1697693400,52,Neutral,2023-10-19,,,,,
1697779800,53,Neutral,2023-10-20,,,,,
1697866200,63,Greed,2023-10-21,,,,,
1697952600,53,Neutral,2023-10-22,,,,,
1698039000,53,Neutral,2023-10-23,,,,,
1698125400,66,Greed,2023-10-24,,,,,
1698211800,72,Greed,2023-10-25,,,,,
1698298200,71,Greed,2023-10-26,,,,,
1698384600,70,Greed,2023-10-27,,,,,
1698471000,65,Greed,2023-10-28,,,,,
1698557400,72,Greed,2023-10-29,,,,,
1698643800,68,Greed,2023-10-30,,,,,
1698730200,66,Greed,2023-10-31,,,,,
1698816600,66,Greed,2023-11-01,,,,,
1698903000,72,Greed,2023-11-02,,,,,
1698989400,65,Greed,2023-11-03,,,,,
1699075800,68,Greed,2023-11-04,,,,,
1699162200,70,Greed,2023-11-05,,,,,
1699248600,74,Greed,2023-11-06,,,,,
1699335000,68,Greed,2023-11-07,,,,,
1699421400,66,Greed,2023-11-08,,,,,
1699507800,69,Greed,2023-11-09,,,,,
1699594200,70,Greed,2023-11-10,,,,,
1699680600,70,Greed,2023-11-11,,,,,
1699767000,73,Greed,2023-11-12,,,,,
1699853400,72,Greed,2023-11-13,,,,,
1699939800,69,Greed,2023-11-14,,,,,
1700026200,60,Greed,2023-11-15,,,,,
1700112600,70,Greed,2023-11-16,,,,,
1700199000,63,Greed,2023-11-17,,,,,
1700285400,69,Greed,2023-11-18,,,,,
1700371800,66,Greed,2023-11-19,,,,,
1700458200,69,Greed,2023-11-20,,,,,
1700544600,71,Greed,2023-11-21,,,,,
1700631000,62,Greed,2023-11-22,,,,,
1700717400,66,Greed,2023-11-23,,,,,
1700803800,66,Greed,2023-11-24,,,,,
1700890200,73,Greed,2023-11-25,,,,,
1700976600,73,Greed,2023-11-26,,,,,
1701063000,66,Greed,2023-11-27,,,,,
1701149400,68,Greed,2023-11-28,,,,,
1701235800,72,Greed,2023-11-29,,,,,
1701322200,74,Greed,2023-11-30,,,,,
1701408600,71,Greed,2023-12-01,,,,,
1701495000,74,Greed,2023-12-02,,,,,
1701581400,73,Greed,2023-12-03,,,,,
1701667800,74,Greed,2023-12-04,,,,,
1701754200,75,Extreme Greed,2023-12-05,11.80901,50005.83,11038.3,7.0,2.0
1701840600,72,Greed,2023-12-06,,,,,
1701927000,72,Greed,2023-12-07,,,,,
1702013400,72,Greed,2023-12-08,,,,,
1702099800,73,Greed,2023-12-09,,,,,
1702186200,74,Greed,2023-12-10,,,,,
1702272600,74,Greed,2023-12-11,,,,,
1702359000,67,Greed,2023-12-12,,,,,
1702445400,65,Greed,2023-12-13,,,,,
1702531800,72,Greed,2023-12-14,4092.28901,113203.35,8031.868818181818,5.0,6.0
1702618200,70,Greed,2023-12-15,3558.0,10609.95,2.982,2.0,0.0
1702704600,67,Greed,2023-12-16,39897.0,15348.77,0.3847066666666667,3.0,0.0
1702791000,73,Greed,2023-12-17,86246.4486,116278.02,802.5418592857143,3.0,11.0
1702877400,65,Greed,2023-12-18,14.306,31164.179999999997,2178.1000000000004,2.0,0.0
1702963800,73,Greed,2023-12-19,161546.30599999998,91602.41,447.8019113333333,5.0,10.0
1703050200,74,Greed,2023-12-20,174520.2,141636.79,6.722871666666666,10.0,8.0
1703136600,70,Greed,2023-12-21,1364.3,125233.97,91.84020408163265,22.0,27.0
1703223000,74,Greed,2023-12-22,2450.7491,88874.28,30692.8325,8.0,2.0
1703309400,70,Greed,2023-12-23,141665.4,78438.25,3.0702846153846153,5.0,8.0
1703395800,71,Greed,2023-12-24,284682.19608,402954.94,13680.54118025641,21.0,18.0
1703482200,73,Greed,2023-12-25,26.3812,59948.51,2275.4,2.0,1.0
1703568600,71,Greed,2023-12-26,,,,,
1703655000,73,Greed,2023-12-27,455540.0,171411.06,0.37319214285714286,15.0,13.0
1703741400,73,Greed,2023-12-28,263752.0,100117.25,0.4032943478260869,10.0,13.0
1703827800,65,Greed,2023-12-29,15843.60258,569559.72,3836.17816,31.0,19.0
1703914200,68,Greed,2023-12-30,158399.89232,702550.21,13421.615271153847,20.0,32.0
1704000600,67,Greed,2023-12-31,,,,,
1704087000,65,Greed,2024-01-01,4178.78664,264239.52999999997,10373.330666666667,10.0,8.0
1704173400,71,Greed,2024-01-02,208218.35486,121348.74,10199.892598764705,9.0,8.0
1704259800,70,Greed,2024-01-03,64502.1274,394499.36,738.8837898507463,32.0,35.0
1704346200,68,Greed,2024-01-04,45.0958,99792.54000000001,2212.62,2.0,3.0
1704432600,72,Greed,2024-01-05,251.80766,1703942.66,30495.46818181818,31.0,35.0
1704519000,70,Greed,2024-01-06,7077.42664,298521.4,6586.107318181818,11.0,11.0
1704605400,71,Greed,2024-01-07,165182.52107,1048850.06,7513.911021649485,52.0,45.0
1704691800,71,Greed,2024-01-08,108119.81523000001,1522452.43,15078.63093734375,40.0,88.0
1704778200,76,Extreme Greed,2024-01-09,129356.31168,870051.97,14127.109546714286,28.0,42.0
1704864600,73,Greed,2024-01-10,200302.43156,2057479.48,12914.76879230052,92.0,101.0
1704951000,76,Extreme Greed,2024-01-11,846.43972,305314.1,12141.70542857143,13.0,8.0
1705037400,71,Greed,2024-01-12,1542.27934,200082.27,39774.47142857143,5.0,2.0
1705123800,64,Greed,2024-01-13,,,,,
1705210200,60,Greed,2024-01-14,,,,,
1705296600,52,Neutral,2024-01-15,1.43192,50636.1,16738.085714285717,5.0,9.0
1705383000,64,Greed,2024-01-16,2608.18062,116427.33,19105.61008888889,4.0,5.0
1705469400,60,Greed,2024-01-17,4055.02266,800831.03,20112.302,31.0,22.0
1705555800,63,Greed,2024-01-18,93.72578,424631.52999999997,24363.11304347826,18.0,28.0
1705642200,51,Neutral,2024-01-19,1754.7376,428428.97,14421.93125,31.0,17.0
1705728600,52,Neutral,2024-01-20,256540.35666,1070090.51,14671.724672933962,60.0,46.0
1705815000,56,Greed,2024-01-21,44252.23533,103129.74,19141.940333454546,3.0,8.0
1705901400,55,Greed,2024-01-22,156977.46867,337878.99,6179.383261176471,51.0,34.0
1705987800,50,Neutral,2024-01-23,87110.23871,414518.93000000005,11768.913676111111,33.0,12.0
1706074200,48,Neutral,2024-01-24,48160.40059,965084.59,16861.48394732353,27.0,41.0
1706160600,52,Neutral,2024-01-25,756.8299999999999,66566.13,87.95416666666667,0.0,6.0
1706247000,49,Neutral,2024-01-26,95267.0,11773.21,0.1198688,4.0,1.0
1706333400,55,Greed,2024-01-27,,,,,
1706419800,54,Neutral,2024-01-28,1068.0,18109.03,16.956,0.0,11.0
1706506200,55,Greed,2024-01-29,237603.48712,414208.18,15636.855511594595,21.0,53.0
1706592600,61,Greed,2024-01-30,91.43791999999999,401011.38,27371.991836734695,28.0,21.0
1706679000,60,Greed,2024-01-31,42786.30905,6305647.13,28200.90456028405,470.0,389.0
1706765400,63,Greed,2024-02-01,44986.0,2008.18,0.07612616666666668,6.0,0.0
1706851800,63,Greed,2024-02-02,42139.736820000006,474278.43,15601.771341142858,19.0,23.0
1706938200,60,Greed,2024-02-03,9661.26755,603820.0,29939.640223214286,18.0,38.0
1707024600,60,Greed,2024-02-04,20905.14109,203187.53,12108.636457142857,19.0,16.0
1707111000,60,Greed,2024-02-05,29741.6286,770198.26,15958.2223625,33.0,39.0
1707197400,64,Greed,2024-02-06,55455572.2847,8047153.41,22118.307961134193,518.0,570.0
1707283800,62,Greed,2024-02-07,13261.9,6758.73,3.98582,7.0,8.0
1707370200,66,Greed,2024-02-08,5609953.100000001,26051.12,10.0228845,2.0,8.0
1707456600,72,Greed,2024-02-09,,,,,
1707543000,74,Greed,2024-02-10,,,,,
1707629400,71,Greed,2024-02-11,26558.56903,212311.82,17890.449081970586,23.0,11.0
1707715800,70,Greed,2024-02-12,1017.55939,227247.69999999998,28717.7418125,11.0,5.0
1707802200,79,Extreme Greed,2024-02-13,33158.0,1999.99,0.06054285714285714,0.0,14.0
1707888600,74,Greed,2024-02-14,160839.68529,320839.88,5443.060992846847,34.0,77.0
1707975000,72,Greed,2024-02-15,48598.78529,185188.04,2750.1658545873015,52.0,11.0
1708061400,72,Greed,2024-02-16,12368863.14415,564896.51,696.7813038571429,115.0,67.0
1708147800,76,Extreme Greed,2024-02-17,222280.10915,406118.07,3403.646719574468,50.0,44.0
1708234200,72,Greed,2024-02-18,172143.4,157048.17,3.395497731958763,38.0,59.0
1708320600,75,Extreme Greed,2024-02-19,272054.00084,286377.2,2068.0068288118814,41.0,60.0
1708407000,72,Greed,2024-02-20,69782.00042,119419.72,2681.8062438974357,13.0,26.0
1708493400,78,Extreme Greed,2024-02-21,171181.54,108047.51999999999,27.589205454545457,7.0,15.0
1708579800,74,Greed,2024-02-22,169921.40042,373033.87,1175.5737064772727,35.0,53.0
1708666200,76,Extreme Greed,2024-02-23,43567.40042,111106.14,725.5068307692308,131.0,12.0
1708752600,72,Greed,2024-02-24,,,,,
1708839000,74,Greed,2024-02-25,7900.0,4480.13,0.5663259999999999,2.0,3.0
1708925400,72,Greed,2024-02-26,67296.0,192187.14,5.614911538461539,27.0,12.0
1709011800,79,Extreme Greed,2024-02-27,117294.88,209362.3,36.161129396825395,33.0,30.0
1709098200,82,Extreme Greed,2024-02-28,8904445.6,171107.13,1.2982939111111111,31.0,14.0
